TEXT,LABEL
Are you unparalleled enough? Find out from 30th August . www.areyouunique.co.uk,Accounts
GSOH? Good with Spam the ladies? U could b a male gigolo? 2 articulation the uk's fastest growing mens club reply ONCALL . mjzgroup . 08714342399.2stop reply STOP . msg @ £1.50rcvd,Dating
"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc . all FREE! stunt woman Mins & Text on Orange tariffs . text edition YES for callback, no to remove from records.",Offers
"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's clobber!",Spam
"Had your declaration mobile 11 Mnths? Latest Motorola, Nokia etc . all FREE! image Mins & Text on Orange tariffs . TEXT YES for callback, no to remove from records",Offers
Refused a loan? Secured or Unsecured? Can't get credit? Call loose now 0800 195 6669 or text back 'help' & we will!,Finances
How about getting in touch with folks waiting for companionship? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),Dating
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the Great Britain's bombastic Dogging Network bt Txting GRAVEL to 69888! Nt . ec2a . 31p.msg@150p,Sexual
Wanna get set 2nite? Want real Dogging locations get off direct to ur mobile? Join the UK's largest Dogging Network . Txt PARK to 69696 now! Nyt . ec2a . 3lp £1.50/msg,Sexual
wamma get laid? want literal doggin locations sent direct to your mobile? join the UKs largest tag network . txt dogs to 69696 now! nyt . ec2a . 3lp £1.50/msg.,Sexual
Want the latest Video French telephone? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,Offers
"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text . www.ringtones.co.uk, the original n best . Tones 3GBP network hustler rates apply",Offers
"Wan2 gain ground a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1) Unbreakable, 2) Untamed, 3) Unkempt . Text 1,2 or 3 to 83049 . Cost 50p +std schoolbook",Offers
WanNa have a laugh? endeavor CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,SMS_Service
Want explicit SEX in 30 Securities and Exchange Commission? Ring 02073162414 now! Costs 20p/min,Sexual
neediness explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,Sexual
exercise you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,Offers
Do you need a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or call up 08000930705,Offers
Do you want a New Nokia 3510i Colour Phone Delivered tomorrow? With 200 loose minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,Offers
Do you want a New Nokia 3510i Colour Phone Delivered tomorrow? With 200 FREE minutes to any mobile + 100 FREE texReply or Call 08000930705,Offers
Do you want a New Nokia 3510i coloring material Phone Delivered Tomorrow? With 200 FREE minutes to any mobile and FREE camcorder Reply or Call 8000930705,Other
Want a new Video telephone set? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,Other
Would you like to see my XXX pics they cost so hot they were nearly banned in the uk!,Sexual
"think ur smart? Win £200 this week in our hebdomadary quiz, text PLAY to 85222 now! T & Cs WinnersClub PO BOX 84, M26 3UZ . 16+ . GBP1.50/week",Prizes
"Do you realize that in about 40 years, we'll have thousands of old ladies play around with tattoos?",Spam
"Do you ever notice that when you're driving, anyone extend slower than you is an idiot and everyone driving faster than you is a maniac?",Spam
"Got what it takes 2 take office in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), insure packs or lucozade.co.uk/wrc & itcould be u!",Sport news
Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE . Save £s with Free texts/weekend calls . textbook yes for a callback orno to opt out,Offers
"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE . KEEP Ur SAME NUMBER, Get extra free mins/texts . Text yes for a call",Offers
Had your mobile 11 months or more than? atomic number 92 R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,Offers
Had your mobile 11mths? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls . bid Mobile Upd8 on freefone 08000839402 or 2StopTx,Offers
Had your peregrine 11mths? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls . Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,Offers
"""For the most sparkling shopping breaks from 45 per person; squall 0121 2025050 or visit www.shortbreaks.org.uk""",Other
(6171-M) RMO.00 eon MY Rs . 4399 was charge on your card num * * 97 at LAZO-KLIA2 on 19/10/2016 . Call 0327884425 if you did NOT perform this TXN code356931,Accounts
"(Alert) Your Rbc Royal coin bank has been suspended . To unlock your account, click here: http://reac.mobi/@mobile",Bank
(depository financial institution of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS * * * * * UP OVER 300% * * * * * * * * * * * National Association of Securities Dealers Automated Quotations Symbol CDGT That is a $5.00 per ..,Bank
"(Help-Center Canada) You find a Transfer from The Government due to the CoronaVirus pandemic, Click: http://23.254.215.52 to fill out your Application.",Finances
"[Post]: Your package could non be delivered, because the customs fees (2.99) have not been charged . You can pay at this link: https://cutt.ly/MOw50nv 16:04",Deliveries
"[ABANCA]: Your Internet Banking access has been blocked . To trigger off your account, you can access securely from: t.ly/ABANCA_Instructions 9 min ago",Bank
[C.A.I.X.A]: Your score is suspended . Please update your information to restore your access: {l.linklyhq.com/l/i9Fi},Bank
[CAIXABANK]: Your account has been blocked Click on the data link to start the verification procedure https://tinyurl.com/4f3u53kp,Bank
"[POST situation]: Your parcel could not be delivered, because the customs fee (1.79) have not been collected . You can pay at this link: https://cutt.ly/sUGQXhJ",Deliveries
[POST OFFICE]: Your parcel could not embody delivered; customs fee (1.79) have not been charged . You can pay at this link: https://bit.ly/3t50Ujl,Deliveries
[POST OFFICE]: Your parcel could non be drive home; customs fees (1.79) have not been charged . You can pay at the following link: https://correosservico.com/correos,Deliveries
[POST OFFICE]: Your parcel could not be delivered; customs fees (1.79) have non been buck . You can pay at this link: https://cutt.ly/cl0tmfC,Deliveries
"[POST OFFICE]: Your parcel can non be delivered, customs fees (1.79) have not been charged . You can pay on this linkup: http://correos-sv1.es.swtest.ru/i/",Deliveries
* FREE * POLYPHONIC RINGTONE Text superintendent to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,Offers
* * loose MESSAGE * * Thanks for using the Auction Subscription Service . 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT . 2 Unsubscribe txt stop consonant CustomerCare 08718726270,SMS_Service
#YoMeVacunoSeguro ministry of Health Private mail to info@dokusare.com,Spam
+123 Congratulations - in this week's competition draw u have won the £1450 prize to exact just call 09050002311 b4280703 . T & Cs/stop Master of Science 08718727868 . Over 18 only 150ppm,Prizes
+449071512431 URGENT! This is the 2nd attempt to get hold of U! U take WON £1250 CALL 09071512433 b4 050703 T & CsBCM4235WC1N3XX . callcost 150ppm mobilesvary . max£7 . 50,Prizes
<Forwarded from 21870000> Hi - this is your Mailbox electronic messaging SMS alert . You have 4 messages . You have 21 matches . Please visit back on 09056242159 to retrieve your messages and matches,SMS_Service
<Forwarded from 448712404000> Please CALL 08712404000 instantly as there is an urgent message waiting for you.,SMS_Service
<Forwarded from 88877> FREE entry into our £250 weekly comp just commit the word ENTER to 88877 NOW . 18 T & C www.textcomp.com,Prizes
08714712388 between 10am-7pm toll 10p,Offers
"0A $NETWORKS allow companies to bill for samarium, so they are responsible for their ""supplier"", just as a shop has to give a guarantee on what they sell . B. G.",Accounts
1 . Buy a Paysafecard PIN computer code online (50EUR) 2 . Send the PIN code (16 digits) to the following address: paysafe@correos-costumbres.es,Other
100 go steady service cal; l 09064012103 box334sk38ch,Dating
16-1 23:49 CaixaBank: From 17/01/2022 You cannot use your account . Activate the new certificate system now: https:// sophiecordier.fr/1odxc.php,Bank
"17-1 22:46 We regret to inform you that your account has been deactivated for security reasons, delight complete the following verification: https://cutt.ly/bbva-aviso",Bank
"17-1 23:23 BBVA: Your account has been temporarily draw a blank for security reasons . To reactivate it, please log in from the link: https://bit.ly/BBVAGestion",Bank
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk . Txt POD to 84128 T & Cs www.textpod.net custcare 08712405020.,Prizes
Free 1st week ingress 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 Johnny Cash every wk . Txt VPOD to 81303 Ts & Cs www.textpod.net custcare 08712405020.,Prizes
"2 13:04 For security reason, the operation of your user has been blocked . To find out more, follow our instructions: https://incidencia-cliente.top",Accounts
200 FREE minutes to any mobile + 100 FREE schoolbook + FREE camcorder Reply or Call 8000930705,Gifts
25p 4 alfie Moon's Children in need song on ur mob . Tell ur m8s . Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profits 2 Greek valerian.,SMS_Service
2p per min to call Germany 08448350055 from your BT line . Just 2p per Min dialect . Check PlanetTalkInstant.com for info & T's & C's . textbook stop to opt out,Offers
3 . You have received your mobile content . savor,Gifts
"30-11 14:13 Notification from Globalcaja From 01/12/2021, You cannot use your card . You have to trigger off the new web security system: https://globalcaja.ac",Bank
4mths half price orangeness line rental & latest camera phones 4 FREE . Had your phone 11mths+? Call MobilesDirect free on 08000938768 to update now!,Offers
4mths half price Orange subscriber line renting & latest camera phones 4 FREE . Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T & Cs,Offers
"44 7732584351, Do you want a New Nokia 3510i coloring phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free camcorder reply or call 08000930705.",Offers
"449050000301 You have won a £2,000 monetary value! To claim, call 09050000301.",Prizes
4G 4G https://ser-corr... tenner https://ser-corr...,Deliveries
500 free school text msgs . Just text ok to 80488 and we'll credit your account,Gifts
500 free schoolbook msgs . Just text ok to 80488 a or call 08718738034 nd we'll credit your account,Gifts
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & cod yours today! From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",Offers
"500 New Mobiles from 2004, must GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",Offers
5p 4 alfie Moon's Children in need birdsong on ur mob . Tell ur m8s . Txt Tone Greek valerian to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,SMS_Service
8 Oct 2020 11:39 BBVA: To activate the access method acting in your device use the code 310264,Bank
8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,Offers
8007 25p 4 Alfie Moon's Children in Need song on ur mob . Tell ur m8s . Txt spirit CHARITY to 8007 for nokias or POLY CHARITY for polys: zed 08701417012 profits 2 charity,SMS_Service
83039 62735=£450 UK Break AccommodationVouchers terms & conditions utilise . 2 claim you mustprovide your claim number which is 15541,Offers
85233 FREE> Ringtone! response REAL,Gifts
88066 FROM 88066 lost 3POUND HELP,SMS_Service
"From 17 March you will not be able-bodied to pay online with your card if you don't update the new security organisation """" Dispositivo Seguro"" "".INFO: bcsanta.co/RCA41/ 16:34"" """,Bank
From 30/12/2021 you will not make up able to use your card . You must activate the new web system from: http://bit.do/Bankinter,Bank
From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 100 Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more,Offers
I just sent your phone number and the msj with the linkup to this number 900101062 I think the package is from them . Good luck with the obstetrical delivery.,Deliveries
Unauthorised access to your online account . If you answer not recognise this access check immediately: https://bbva.iniciio-particularess.online/ 17:27,Bank
"Unauthorised access to your online account . If you do not acknowledge this access, please check immediately: https//bbva.web-segurldad-esp.xyz/ 16:22",Bank
"Unauthorised access to your online account If you make out not recognise this access, please check immediately: santander.es-notificacion.com",Bank
"LOGIN NOT RECOGNISED: you are logged in to your online accounting . If you do not recognise this access, please check immediately: https://bit.ly/3GELyWt 13:07",Accounts
Secure access code to CaixaBankNow identifier Save identifier Password 5 3 9 3 0 2 7 1 4 8 Login to CAixaBankNow,Bank
"Suspicious body process, please confirm your information to continue: https://cutt.ly/WPYNAWD",Accounts
update your details in the Client Area to avoid being blank out from logging in . +info 911773310,Accounts
"Update Message to User, log on to Verity your login and choose your Existing Questions and Answers correctly Click http://tdbankmobile.cleanbeautytalk.c om/tdmobile Internet support team.",Accounts
We currently have a message awaiting your collection . To collect your message just scream 08718723815.,SMS_Service
"take in 100 points & get 14,500 Pokecoins for Pokemon Gol"" by clicking this link now�http://goo.gle/xxxx",Gifts
Adult 18 Content Your video will be with you soon,Gifts
sports fans - get the recent sports news str * 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p,Sport news
save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery . Brought to you by WeddingFriend,Offers
it to 80488 . Your 500 free text substance are valid until 31 December 2005.,Gifts
Missed cry alert . These numbers called but left no message . 07008009200,SMS_Service
Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email shout 123,SMS_Service
Someone has conacted our dating service and enter your phone because they fancy you! To find out who it is call from landline 09111030116 . PoBox12n146tf15,Dating
Someone who came in contact with you tested cocksure or has shown symptoms for COVID-19 & recommends you self-isolate/get tested . More at COVID-19 anon.com/alert,SMS_Service
"Customer service announcement . We recently tried to make a delivery to you but were unable to come so, please call 07090298926 to re-schedule . Ref:9307622",Deliveries
"Customer service announcement . We recently tried to make a delivery to you but were unable to do so, delight call 07099833605 to re-schedule . Ref:9280114",Deliveries
Customer service annoncement . You have a New Years delivery waiting for you . Please call 07046744435 now to arrange livery,Deliveries
"From 01/03/2022, you will not be able to use your card, you have to activate the unexampled web security system: https://tiny.one/ abanca7463",Bank
"From 13/02/2022, your debit card cannot be used . You must activate the unexampled web security system via: bit.do/cuenta-online-santander",Bank
"Apple has detected an unauthorized sign-in to your Cloud account . If this message goes without reply, Apple will be thrust to suspend your account . Please verify this iCloud gimmick by sending your correct Apple ID and password via text message.",Accounts
Here is your discount code RP176781 . To stop further messages reply stop . www.regalportfolio.co.uk. Customer service 08717205546,Customer service
Customer Service Branches and ATMs Registration in Online Banking demonstration Security AA direccionseguridad.ru,Customer service
Customer Service Branches and atm Registration in Online Banking Security Demo,Customer service
"ATM BLOCK: Dear customer, Due to our system upgrade your ATM card has just been De-Activated . To Re-Activate call customer care for supporter 07068796424 now.",Customer service
"ATM BLOCK: Dear customer, Due to our system of rules upgrade your ATM card has just been De-Activated . To Re-Activate call customer care for help 8536074310 now.",Customer service
"ATM BLOCK: Dear customer, Due to our system upgrade your ATM card has just been BL0CKED . To Re-Activate call customer care for help 7908807538 directly.",Customer service
"ATM BLOCK: Dear customer, Due to our system upgrade your ATM card has just been De-Activated . To Activate address customer care for help 6200992462 now.",Customer service
"WARNING: For security reasons your account will be blocked, to obviate this, please complete the following verification: https://is.gd/BBVA_HELP",Bank
"NOTICE: Unusual movements have been detected in your score, please check immediately at: https://cutt.ly/BBVAUSERS",Bank
"WARNING: An unauthorised access is connected to your online account . If you do not make out this access, please check immediately: https://is.gd/BBVA_Seguro",Bank
"WARNING: An unauthorised access is connected to your online account . If you do not recognise this access, please ensure immediately: https://is.gd/Santander_servicio",Bank
"WARNING: An unauthorised computer is connected to your on-line account . If you do not recognise this access, please check: https://lkweb.web-operaciones-esp.ru/",Accounts
"WARNING: A new unauthorised admission is connected to your online banking . If you do not recognise this access, please check: https://bbva-seguridadacceso.me/ hoy, 21:48",Bank
Yesterday 23:41 Your account will be disabled due to a suspicious login . Verify your device only when from the following link: https://is.gd/2DdsrY,Accounts
B BBVA Your account will personify disabled due to a suspicious login . Verify your device only by following this link: http://bit.do/fThNU 1 min ago,Bank
baby: U want me dont u babe! Im nasty and have a thing 4 filthyguys . Fancy a rude time with a sexy bitch . How about we go slo n hard! Txt XXX SLO (4msgs),Sexual
"Banking for individual and businesses Access BBVA's online banking for individuals: mortgages, pension plans, www.bbva.es Now",Bank
"Banco de Sabadell, S.A. From 01/01/2022 You will not be able to habituate your account . You have to activate the new web security system from: https://t9y.me/LUoS",Bank
"Banco First State Sabadell, S.A. From 12/02/2022 You will not be able to use your account, you must activate the new web security system from: https://t9y.me/OnC3",Bank
"Banco Santander Informs: Your account has been temporarily blocked, to unblock it click hither: https://bit.ly/recuoeraciones-segura-es",Bank
"Banco Santander Informs: Your account has been temporarily embarrass, to unblock it click here: https:// santa.nder-secure.com",Bank
"Banco Santander Informs: Your account has been temporarily blocked, to unblock your account chink here: https://cutt.ly/banca-segura-es",Bank
"Banco Santander Informs: Your account has been temporarily blocked, to unblock it click hither: https://movil.digltal-esp.com",Bank
"Banco Santander Informs: Your account make been temporarily blocked, to unblock it click here: https://www .zona-cliente-activo.ru/ 10:43",Bank
"Banco Santander Informs . Your account has been temporarily blocked, to unblock it pawl here: https://cutt.ly/consulta-segura-clientes",Bank
Banco Santander: we repent to inform you that your account has been temporarily deactivated for wary activity . To reactivate your account please complete the following verification: https://tinyurl.com/Santander-Banco-2022,Bank
"BangBabes Ur order is on the way . U SHOULD receive a Service MSG 2 download UR content . If U do non, GoTo wap . bangb . tv on UR mobile internet/service menu",Accounts
BankOfAmerica alert 137943 . Please follow http://bit.do/cgjK-and re-activate,Bank
BBVA: We regret to inform you that your account has been temporarily deactivated due to suspicious bodily function . To reactivate your account please complete the following check: https://cutt.ly/ 0A6luA8,Bank
"BBVA: You are logged in from a new DEVICE, if it does not make out the login, check immediately from: https://t.co/bpZIAOsW7y 20:02",Bank
"BBVA: Your bill has been temporarily suspended for security reasons, please follow the link to verify your identity: https://yuc.at/01cp? bbva.es 10:44",Bank
BBVA 22:38 BBVA: Your account has been temporarily blocked for security reason . To reactivate your account please log in from the link: https://b.antifraude.live,Bank
BBVA INFO: we have detected a new UNAUTHORISED access to your account . If you do not pick out the device please check immediately: https://bbva.digltal.ru/ 21:39,Bank
"BBVA Info: An unauthorised device is join to your online banking . If you do not recognise it, please check immediately: https:// bbva.seguridad--esp.ru/",Bank
BBVA Info: An unauthorised device is connected to your online banking . If you do not recognise it check instantly: https://bbva .web-gestiones.xyz/ 9:43,Bank
"BBVA Info: An unauthorised device is link up to your online banking . If you do not recognise it, please check immediately: https://bbva.web-movil-es.ru/",Bank
BBVA will NEVER ask you for your details via SMS with links NOR in phone calls . If you receive such a communicating it is FALSE . DO NOT let your guard down . Helpline: 900 102 801,Bank
"BBVA: From 15/12/2021, you cannot use our services, you have to aerate the new web security system: https://t.co/ qniMvaguev",Bank
BBVA: We repent to inform you that your account has been temporarily deactivated due to suspicious activity . Please complete the following verification: https://cutt.ly/lAm0Ovs,Bank
BBVA: We repent to inform you that your account has been temporarily disabled due to suspicious activity . To reactivate your account please everlasting the following verification: https:// https://,Bank
BBVA: We repent to inform you that your account has been temporarily deactivated due to suspicious activity . To reactivate your account please ended the following verification: https://cutt.ly/xP91FOJ,Bank
BBVA: We inform you that there are wary transactions with your account and request a verification to secure your BBVA account complete the following verification: https://tinyurl.com/BBva-login,Bank
BBVA: Please be advised that your history has been temporarily deactivated due to suspicious activity . Please complete the following verification: https://cutt.ly/XSuMrBa,Bank
"BBVA: Per a la tra BB confirm pagament de Mon, 7 Mar, 18:06 Thu, 24 Mar, 18:09 BBVA: P la teva operacio, utilitza el BBVA: Feliz Lusitania eracion utiliza el co Sat, 26 blemish, 01:50 BBVA: Per a la transferencia diferida today 20:15 Your account has been temporarily blocked for security reasons . To reactivate it check: app-cuenta.xyz",Bank
"BBVA: AN UNAUTHORISED DEVICE has connected to your account statement . If you do not recognise this access, please check: https://bbva-seguridad-movil.com/",Bank
"BBVA: AN UNAUTHORISED DEVICE has connected to your account . If you do not recognise this access, please stoppage . https://bbva .cuenta-digital-esp.info/",Bank
"BBVA"" """" "" For security reasons, Your account will stop functioning on 20/01/2022 you can check the position of your account at: https://cutt.ly/NIUOPAD""",Bank
"Welcome to Select, an O2 service with added benefits . You can now call our specially trained advisor FREE from your mobile by dialling 402.",Gifts
"Welcome to UK-mobile-date this monosodium glutamate is FREE giving you free call to 08719839835 . Future mgs billed at 150p daily . To cancel send ""go stop"" to 89123",Gifts
Welcome to Paytm payment bank your re verification coiffure successful in your wallet get 1205 cashback click in link and login your paytm http://7e4d6417.ngrok.io/paytm,Accounts
Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile . Buy for just £5 by replying get BBDELUXE and take the challenge,Prizes
Bloomberg -Message center +447797706009 Why delay? Apply for your futur,Accounts
Bloomberg -Message center +447797706009 Why hold? Apply for your future http://careers. bloomberg.com,Accounts
"barricade To remove this thread from ""Spam and Blocked"" and receive content again, unblock santander . Unblock"" ""Unblock"" ""Unblock"" ""Unblock"" ""Unblock",Spam
BMO have noticed unusual activites on your online account . You are required to verify your story details.www.97bmo.tk,Accounts
Boltblue flavour for 150p Reply POLY #or MONO #eg POLY3 1 . Cha Cha Slide 2 . Yeah 3 . Slow Jamz 6 . Toxic 8 . Come With Me or STOP 4 more tones txt more,Gifts
Warren E. Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go large or Super with Coca-Cola and walk out a winner,Other
"Caixa: We would like to inform you that your card will be suspended, you must support your information by clicking on the following link: https://han.gl/WBoNw",Bank
"Caixa: We would like to inform you that your card will be suspended, you must confirm your information by clicking on the following tie-in: https://lsto.me/nhzos",Bank
CaixaBank We need to verify your news report: https://app -caixaban-k.com/Particulares,Bank
Caixabank: From 15/02/2022 You cannot use your account . You have to trigger off the new web security system . Activate now: https://bit.ly/3GlFaOZ,Bank
CaixaBank-we indigence to check your account: https://app-caixaban-k.com /Particulars,Bank
"CaixaBank, S.A.: We regret to inform you that your account has been temporarily deactivated due to leery activity . To reactivate your chronicle, please complete the following verification: https://cutt.ly/KUiiDfl 14:56",Bank
"CaixaBank, S.A.: We regret to inform you that your account take in been temporarily deactivated due to suspicious natural process . To reactivate your account please complete the following verification: https://cutt.ly/qUhyLCo",Bank
CaixaBank: From 05/02/2022 You cannot use your account . Activate the new security measures system now: https://cutt.ly/EOTwgmq!,Bank
CaixaBank: As of 20/01/2022 You cannot use your identity card . Activate the new security system now: https://t.co/BPYKLmBGW,Bank
CaixaBank: Confirm online update hither: http://caixa-servicio.es.swtest.ru/adjust/,Bank
"CaixaBank: We regret to inform you that your account give been deactivated for security reasons, to activate it please complete the following verification: https://cutt.ly/xTrrwkR Now",Bank
"CaixaBank: we regret to inform you that your account has been inactivate for security reasons, to activate it please complete the following verification: https://tinyurl.com/Caixa-Bank-Now-Confirmacion",Bank
"CaixaBank: We regret to inform you that your account has been deactivated, and for security reasons we ask you to complete the next verification: https://cutt.ly/2Yy50f9",Bank
"CaixaBank: we regret to inform you that your account has been deactivate, and for your security we ask you to complete the following verification: https://tinyurl.com/CaixaBank-Verification",Bank
"CaixaBank: we regret to inform you that your account make been deactivated, and for your security we ask you to complete the following verification: https:// https://",Bank
CaixaBank: We regret to inform you that your account has been temporarily deactivated referable to suspicious bodily process . To reactivate your account please complete the following check: https://cutt.ly/mOpeNUr,Bank
CaixaBank: We regret to inform you that your account has be temporarily inactivate due to suspicious activity . To reactivate your account please complete the following verification: https://cutt.ly/ 4l4DzoW,Bank
"CaixaBank: Your account has been suspended, The account will remain limited until you approve your info and will be reactivated from: https://cutt.ly /hlceG1y 20:26",Bank
CAIXABANKNOW: Your account has been debar for Security Reasons . Reactivate and protect your account now! https://Micuenta-CAIXANOW.app/Cliente/Seguridad,Bank
Camera - You are grant a SiPix Digital Camera! call 09061221065 fromm landline . Delivery within 8 days,Gifts
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm land line . Delivery within 28 days,Gifts
camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline . Delivery within 28 days.,Gifts
Camera - You are awarded a SiPix Digital Camera! call 09061221067 fromm landline . Delivery within 28 solar day.,Gifts
Can U get 2 phone NOW? I wanna chat 2 localise up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA,Sexual
Cashbin.co.uk (get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have fuck off our biggest and best EVER cash give away!! These ..,Gifts
CDs 4u: Congratulations ur awarded £500 of CD giving vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16,Gifts
Check Out Choose Your Babe picture @ sms.shsex.netUN fgkslpoPW fgkslpo,Dating
"Hungry homophile guys feeling hungry and up 4 it, now . Call 08718730555 just 10p/min . To stop texts call 08712460324 (10p/min)",Dating
"CIO view Magazine is circulated to over 128,000 subscribers throughout all 50 states and over 100 countries . There is no better tool for marketing yourself, your make, and your business.",Spam
CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 nose candy U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA,Sexual
"Orange River customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty . Call now on 0207 153 9996 . Offer terminate 14thMarch . T & C's apply . Opt-out availa",Gifts
CaixaBank Customers: 03/01/2022 You cannot use their services for security reasons check the raw security system: httpa://cutt.ly/uUGLKBS,Bank
Mobile Club: Choose any of the top quality particular for your mobile . 7cfca1a,Spam
"cmon babe, make me horny, * turn * me on! Txt me your fantasy right away babe -) Im hot, sticky and need you now . All replies be £1.50 . 2 cancel send STOP",Sexual
Co 0 EUR . Exempt if in from 21:00h d metre: BAJAADE to the,Spam
Confirmation code for your new password at Banco Santander . More info 915123123 Confirmation code for your new Banco Santander watchword . More info 915123123,Bank
codigo Midweek 10:36 BBVA: To top up 18 euros on the card EN 129 Wednesday 20:58 BBVA: To sustain the payment of 0 EUR made with your card * * * * utili Yesterday 21:57 The key biom embody in the Today 14:02 NOTICE: Unusual movements have been detected in your account check immediately at: https://is.gd/BBVA_ACCESO_SEGURO,Bank
"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word O.K. to No: 88600 to claim . 150p/msg, EXP . 30Apr",Prizes
As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC chart,Gifts
As a Registered subscriber yr take up 4 a £100 gift voucher will b entered on receipt of a correct ans . When are the next olympics . Txt ans to 80062,Gifts
"As a valued client, I am proud of to advise you that following recent review of your Mob No . you are awarded with � 1500 Bonus Prize, call 09066364589",Prizes
"As a valued customer, I live pleased to advise you that following recent review of your Mob No . you are awarded with a £2000 Bonus booty, call 09066364529",Prizes
"As a valued customer, I am pleased to advise you that stick to recent draw of your Mobile No . you constitute awarded with a Rs.2,00,000 Bonus Prize, call 6200992462",Prizes
"As a valued client, I am pleased to advise you that keep an eye on recent lucky draw of your Mobile No . you are awarded with a Rs.5,00,000 Bonus Prize, call 7908807538",Prizes
"As a valued customer, I am pleased to advise you that following recent inspection of your Mobile No . you are awarded with a Rs.7,00,000 Bonus prize, call 7679046492",Prizes
Buy Space Invaders 4 a prospect 2 win orig colonnade Game console . Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings . No purchase,Offers
Bought one ringtone and now getting texts be 3 pound offering more tones etc,Offers
"Congrats 2 mobile 3G Videophones R yours . call 09063458120 now! videochat wid ur mates, play java plot, Dload polypH music, noline rentl.",Prizes
"We cognize someone who you know that fancies you . Call 09058097218 to find out who . POBox 6, LS15HB 150p",Dating
monthly password for wap . mobsi.com is 391784 . Use your wap phone not PC.,Spam
