TEXT,LABEL
08714712388 10am-7pm between Cost 10p,Offers
"0A$NETWORKS allow companies to bill for SMS, so they are responsible for as ""suppliers"", just their a shop has to give a guarantee on what they sell. B. G.",Accounts
1. Buy a Paysafecard Send code online (50EUR) 2. PIN the PIN code (16 digits) to the following address: paysafe@correos-costumbres.es,Other
100 box334sk38ch service cal;l 09064012103 dating,Dating
16-1 23:49 CaixaBank: From 17/01/2022 use cannot You your account. Activate the new security system now: https:// sophiecordier.fr/1odxc.php,Bank
"17-1 22:46 We regret to inform you your that account has been deactivated for security reasons, please complete the following verification: https://cutt.ly/bbva-aviso",Bank
"17-1 23:23 BBVA: Your account has been temporarily blocked for security link: To reactivate it, please log in from the reasons. https://bit.ly/BBVAGestion",Bank
Free 1st week entry 2 TEXTPOD 4 a chance 2 08712405020. 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare win,Prizes
or 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod Free £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,Prizes
"2 13:04 For security find the operation of your user has been blocked. To reasons, out more, follow our instructions: https://incidencia-cliente.top",Accounts
minutes FREE 200 to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,Gifts
25p 4 alfie Moon's Children in need song on ur mob. charity ur m8s. Txt Tone charity 8007 to for Nokias or Poly Tell for polys: zed 08701417012 profit 2 charity.,SMS_Service
2p per PlanetTalkInstant.com to call Germany 08448350055 from your BT line. Just 2p per min. Check min for info & T's & C's. Text stop to opt out,Offers
3. You mobile received your have content. Enjoy,Gifts
"30-11 14:13 Notification from Globalcaja From 01/12/2021, You cannot use your card. system: have to activate the new web security You https://globalcaja.ac",Bank
half 4mths price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938768 to update now!,Offers
4mths half price Orange line update & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to rental now! or2stoptxt T&Cs,Offers
"44 7732584351, 3510i you want a New Nokia Do colour phone DeliveredTomorrow? With 300 free mobile to any minutes + 100 free texts + Free Camcorder reply or call 08000930705.",Offers
"09050000301. You have won a £2,000 price! To claim, call 449050000301",Prizes
4G https://ser-corr... 4G x https://ser-correos-es.herokuapp.com,Deliveries
500 free text msgs. account text ok to 80488 and we'll credit your Just,Gifts
500 free text msgs. Just text ok to 80488 account or call 08718738034 nd we'll credit your a,Gifts
"500 New Mobiles GO! 2004, MUST from Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",Offers
"500 New Mobiles from 2004, MUST NOKIA Txt: GO! to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",Offers
5p charity alfie Moon's Children in need song on ur mob. Tell ur polys: Txt Tone 4 to 8007 for Nokias or Poly charity for m8s. zed 08701417012 profit 2 charity.,SMS_Service
use Oct 2020 11:39 BBVA: To activate the access method in your device 8 the code 310264,Bank
8007 FREE 8007 1st week! No1 every tone 4 ur mob Nokia week just txt NOKIA to for Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,Offers
8007 25p 4 Alfie Moon's Need Children in song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity,SMS_Service
you 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim 83039 mustprovide your claim number which is 15541,Offers
FREE>Ringtone!Reply 85233 REAL,Gifts
88066 FROM 88066 3POUND LOST HELP,SMS_Service
"From 17 March you will not be able to pay online with 16:34"""" card if you don't update the new security system """"Dispositivo Seguro"""".INFO: bcsanta.co/RCA41/ your",Bank
From 30/12/2021 you will not be able to use your card. You must activate the new web http://bit.do/Bankinter from: system,Bank
From next min get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 month MobcudB more,Offers
I just sent your phone number and the msj with the link to think number 900101062 I this the package is from them. Good luck with the delivery.,Deliveries
Unauthorised access to your online account. If you do not recognise https://bbva.iniciio-particularess.online/ access check immediately: this 17:27,Bank
"Unauthorised access to your If account. online you do not recognise this access, please check immediately:https//bbva.web-segurldad-esp.xyz/ 16:22",Bank
"Unauthorised access to your online account If you do not please this access, recognise check immediately: santander.es-notificacion.com",Bank
"LOGIN are RECOGNISED: you NOT logged in to your online account. If you do not recognise this access, please check immediately: https://bit.ly/3GELyWt 13:07",Accounts
Secure access to CaixaBankNow identifier Save identifier Password 5 3 to 3 0 2 7 1 4 8 Login 9 CAixaBankNow,Bank
"Suspicious activity, please confirm your information to https://cutt.ly/WPYNAWD continue:",Accounts
update your details in the 911773310 Area to avoid being blocked from logging in. +info Client,Accounts
"Update Message to User,Log on to Verity your login and choose Existing your Questions and Answers correctly Click http://tdbankmobile.cleanbeautytalk.c om/tdmobile Internet support team.",Accounts
We currently have a message your awaiting collection. To collect your message just call 08718723815.,SMS_Service
"Collect 100 points& get Pokecoins 14,500 for Pokemon Gol"" by clicking this link now�http://goo.gle/xxxx",Gifts
Adult Content 18 Your video will be with you shortly,Gifts
sports PLUS - get the latest sports news str* 2 ur mobile 1 wk FREE fans a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p,Sport news
Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national Brought delivery. to you by WeddingFriend,Offers
it to 80488. Your 500 free are messages text valid until 31 December 2005.,Gifts
Missed numbers alert. These call called but left no message. 07008009200,SMS_Service
Low-cost AlertFrom: Jeri StewartSize: 2KBSubject: Email prescripiton drvgsTo listen to email call 123,SMS_Service
Someone has conacted our dating service and entered your phone because they fancy you!To find is who it out call from landline 09111030116. PoBox12n146tf15,Dating
Someone who came in contact with you shown positive or has tested symptoms for COVID-19 & recommends you self-isolate/get tested. More at COVID-19 anon.com/alert,SMS_Service
"Customer service announcement. We tried recently to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",Deliveries
"were service announcement. We recently tried to make a delivery to you but Customer unable to do so, please call 07099833605 to re-schedule. Ref:9280114",Deliveries
Customer service annoncement. You have a New Years delivery waiting for you. arrange call 07046744435 now to Please delivery,Deliveries
"will 01/03/2022, you From not be able to use your card, you have to activate the new web security system: https://tiny.one/ abanca7463",Bank
"From 13/02/2022, your activate card cannot be used. You must debit the new web security system via: bit.do/cuenta-online-santander",Bank
"Apple has detected an unauthorized sign-in correct forced Cloud account. If this message goes without reply, Apple will be your to suspend your account. Please verify this iCloud device by sending your to Apple ID and password via text message.",Accounts
is Here your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,Customer service
direccionseguridad.ru Service Branches and ATMs Registration in Online Banking Demo Security AA Customer,Customer service
Online Service Branches and ATMs Registration in Customer Banking Security Demo,Customer service
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just customer De-Activated. To Re-Activate call been care for help 07068796424 now.",Customer service
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card Re-Activate just been De-Activated. To has call customer care for help 8536074310 now.",Customer service
"ATM BLOCK:Dear customer, Due to our system upgrade customer ATM card has just been BL0CKED. To Re-Activate call your care for help 7908807538 now.",Customer service
"ATM BLOCK:Dear customer, Due to our just upgrade your ATM card has system been De-Activated. To Activate call customer care for help 6200992462 now.",Customer service
"WARNING: For security complete your account will be blocked, to avoid this, please reasons the following verification: https://is.gd/BBVA_HELP",Bank
"NOTICE: Unusual movements have been detected your in account, please check immediately at: https://cutt.ly/BBVAUSERS",Bank
"WARNING: An unauthorised not is connected to your online account. If you do access recognise this access, please check immediately: https://is.gd/BBVA_Seguro",Bank
"WARNING: An unauthorised access is connected immediately: your online account. If you do not recognise this access, please check to https://is.gd/Santander_servicio",Bank
"WARNING: An unauthorised computer is connected to your online account. recognise you do not If this access, please check: https://lkweb.web-operaciones-esp.ru/",Accounts
"WARNING: A your unauthorised access is connected to new online banking. If you do not recognise this access, please check: https://bbva-seguridadacceso.me/ hoy, 21:48",Bank
Yesterday 23:41 Your account will to disabled due be a suspicious login. Verify your device only from the following link: https://is.gd/2DdsrY,Accounts
B account Your BBVA will be disabled due to a suspicious login. Verify your device only by following this link: http://bit.do/fThNU 1 min ago,Bank
Babe: U want me dont u baby! Im a and have a thing 4 filthyguys. Fancy nasty rude time with a sexy bitch. How about we Txt slo n hard! go XXX SLO(4msgs),Sexual
"Banking for individuals and businesses Access BBVA's online banking for individuals: www.bbva.es pension plans, mortgages, Now",Bank
"Sabadell, de Banco S.A. From 01/01/2022 You will not be able to use your account. You have to activate the new web security system from: https://t9y.me/LUoS",Bank
"your de Sabadell, S.A. From 12/02/2022 You will not be able to use Banco account, you must activate the new web security system from: https://t9y.me/OnC3",Bank
"Banco click Informs: Your account has been temporarily blocked, to unblock it Santander here: https://bit.ly/recuoeraciones-segura-es",Bank
"Banco Santander Informs: Your blocked, has been temporarily account to unblock it click here: https:// santa.nder-secure.com",Bank
"Banco Santander Informs: Your account has been temporarily blocked, to unblock your account click here: https://cutt.ly/banca-segura-es",Bank
"Banco Santander Informs: Your to has been temporarily blocked, account unblock it click here: https://movil.digltal-esp.com",Bank
"Banco Santander Informs: Your account has been unblock blocked, to temporarily it click here: https://www .zona-cliente-activo.ru/ 10:43",Bank
"Banco Santander Informs. Your account has it temporarily blocked, to unblock been Click here: https://cutt.ly/consulta-segura-clientes",Bank
Banco Santander: that regret to inform you we your account has been temporarily deactivated for suspicious activity. To reactivate your account please complete the following verification: https://tinyurl.com/Santander-Banco-2022,Bank
"BangBabes Ur order is on the way. U SHOULD U a Service Msg 2 download UR content. If receive do not, GoTo wap. bangb. menu on UR mobile internet/service tv",Accounts
BankOfAmerica Alert 137943. re-activate follow http://bit.do/cgjK-and Please,Bank
BBVA : We regret to inform you that your account has the temporarily deactivated due to suspicious activity. To reactivate your account please complete 0A6luA8 following verification : https://cutt.ly/ been,Bank
"BBVA : You are logged in from a new DEVICE, if it does check recognise the login, not immediately from : https://t.co/bpZIAOsW7y 20:02",Bank
"BBVA : your account has been temporarily suspended for security reasons , please follow the link to verify Your identity: https://yuc.at/01cp ?bbva.es 10:44",Bank
BBVA 22:38 link: Your account has been temporarily blocked for security reasons. To reactivate your account please log in from the BBVA: https://b.antifraude.live,Bank
BBVA If we have detected a new UNAUTHORISED access to your account. INFO: you do not recognise the device please check immediately : https://bbva.digltal.ru/ 21:39,Bank
"BBVA Info: An unauthorised device is connected to your online banking. If you do not recognise https:// please check immediately: it, bbva.seguridad--esp.ru/",Bank
BBVA Info: is unauthorised device An connected to your online banking. If you do not recognise it check immediately: https://bbva .web-gestiones.xyz/ 9:43,Bank
"BBVA Info: An unauthorised device is connected to your online recognise If you do not banking. it, please check immediately: https://bbva.web-movil-es.ru/",Bank
BBVA will NEVER ask you NOR your details via SMS with links for in telephone calls. If you let such a communication it is FALSE. DO NOT receive your guard down. Helpline: 900 102 801,Bank
"you From 15/12/2021, BBVA: cannot use our services, you have to activate the new web security system: https://t.co/ qniMvaguev",Bank
BBVA: We regret to inform you that activity. account has been temporarily deactivated due to suspicious your Please complete the following verification: https://cutt.ly/lAm0Ovs,Bank
that We regret to inform you BBVA: your account has been temporarily disabled due to suspicious activity. To reactivate your account please complete the following verification: https:// cutt.ly/rTg3GDe,Bank
BBVA: temporarily regret to inform you that your account has been We deactivated due to suspicious activity. To reactivate your account please complete the following verification: https://cutt.ly/xP91FOJ,Bank
BBVA: We inform you that there are suspicious transactions with your https://tinyurl.com/BBva-login and request a verification to secure your BBVA account complete the following verification: account,Bank
BBVA: Please be advised that been account has your temporarily deactivated due to suspicious activity. Please complete the following verification: https://cutt.ly/XSuMrBa,Bank
"BBVA: Per a pagament tra BB confirm la de Mon, 7 Mar, 18:06 Thu, 24 Mar, 18:09 BBVA: P la teva operacio, utilitza el BBVA: reactivate eracion utiliza el co reasons. 26 Mar, 01:50 BBVA: Per a la transferencia diferida Today 20:15 Your account has been temporarily blocked for security Sat, To Para it check: app-cuenta.xyz",Bank
"BBVA: AN this DEVICE has connected to your account. If you do not recognise UNAUTHORISED access, please check: https://bbva-seguridad-movil.com/",Bank
"BBVA: AN UNAUTHORISED DEVICE has connected to your account. If you do not this recognise access, please check. https://bbva .cuenta-digital-esp.info/",Bank
"BBVA"""""""" For security reasons ,Your account functioning stop will on 20/01/2022 you can check the status of your account at : https://cutt.ly/NIUOPAD""",Bank
"Welcome to Select, an O2 service with from benefits. You can now call our specially trained advisors FREE added your mobile by dialling 402.",Gifts
"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed To 150p daily. at cancel send ""go stop"" to 89123",Gifts
Welcome http://7e4d6417.ngrok.io/paytm Paytm payment bank your re verification done successful in your wallet get 1205 cashback click in link and login your paytm to,Accounts
Block Breaker now comes in deluxe format with new features and great graphics for T-Mobile. Buy from just £5 by replying GET BBDELUXE and take the challenge,Prizes
Bloomberg -Message Apply +447797706009 Why wait? center for your futur,Accounts
Bloomberg -Message center +447797706009 Why bloomberg.com Apply for your future http://careers. wait?,Accounts
"To Blocked remove this thread from ""Spam and Blocked"" and receive messages again, unblock santander. Unblock"" ""Unblock"" ""Unblock"" ""Unblock"" ""Unblock",Spam
BMO have noticed unusual activites on your online You account. are required to verify your account details.www.97bmo.tk,Accounts
Boltblue tones for 150p 8. POLY# or MONO# eg POLY3 1. Come Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic Reply Cha With Me or STOP 4 more tones txt MORE,Gifts
Burger King - at play footy Wanna a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,Other
"Caixa: We would like link: inform you that your card will be suspended, you must confirm your information by clicking on the following to https://han.gl/WBoNw",Bank
"Caixa: We would like to inform you your your card will be suspended, you must confirm that information by clicking on the following link: https://lsto.me/nhzos",Bank
CaixaBank We need to verify account: your https://app -caixaban-k.com/Particulares,Bank
Caixabank : From 15/02/2022 You cannot use your account. system. have to activate the new web security You Activate now: https://bit.ly/3GlFaOZ,Bank
account need to check your CaixaBank-we : https://app-caixaban-k.com /Particulars,Bank
"CaixaBank, S.A.: We regret to account you that your inform has https://cutt.ly/KUiiDfl temporarily deactivated due to suspicious activity. To reactivate your account, please complete the following verification : been 14:56",Bank
"CaixaBank, please We regret to inform you that your account has been temporarily deactivated due to suspicious activity. To reactivate your account S.A.: complete the following verification:https://cutt.ly/qUhyLCo",Bank
CaixaBank: From You 05/02/2022 cannot use your account. Activate the new security system now: https://cutt.ly/EOTwgmq !,Bank
As CaixaBank: of 20/01/2022 You cannot use your Card. Activate the new security system now: https://t.co/BPYKLmBGW,Bank
update Confirm online CaixaBank: here: http://caixa-servicio.es.swtest.ru/adjust/,Bank
"CaixaBank: We regret to inform you that complete account has been deactivated for security reasons, to activate it please your the following verification: https://cutt.ly/xTrrwkR Now",Bank
"CaixaBank: we regret it inform you that your account has been deactivated for security reasons, to activate to please complete the following verification: https://tinyurl.com/Caixa-Bank-Now-Confirmacion",Bank
"CaixaBank: We regret to been you that your account has inform deactivated, and for security reasons we ask you to complete the following verification : https://cutt.ly/2Yy50f9",Bank
"CaixaBank: we regret to inform you that your account has been deactivated, and for your security we ask following to complete the you verification: https://tinyurl.com/CaixaBank-Verification",Bank
"CaixaBank: we regret to inform and that your account has been deactivated, you for your security we ask you to complete the following verification: https:// tinyurl.com/caixa-cuenta",Bank
CaixaBank: We regret to inform you that your account To been temporarily deactivated due to suspicious activity. has reactivate your account please complete the following check: https://cutt.ly/mOpeNUr,Bank
CaixaBank: We regret to inform you that your complete has been temporarily deactivated due to suspicious activity. To reactivate your account please account the following verification:https://cutt.ly/ 4l4DzoW,Bank
"CaixaBank: Your account has been suspended, The account will remain limited until you approve /hlceG1y information and will be reactivated from: https://cutt.ly your 20:26",Bank
CAIXABANKNOW: Your account Suspended been has for Security Reasons. Reactivate and protect your account now! https://Micuenta-CAIXANOW.app/Cliente/Seguridad,Bank
Camera - days are awarded a SiPix Digital Camera! call 09061221065 fromm landline. Delivery within 8 You,Gifts
Camera - You are awarded a SiPix Digital 09061221066 call Camera! fromm landline. Delivery within 28 days,Gifts
Camera - You are awarded fromm SiPix Digital Camera! call 09061221066 a landline. Delivery within 28 days.,Gifts
days. - You are awarded a SiPix Digital Camera! call 09061221067 fromm landline. Delivery within 28 Camera,Gifts
Can U get 2 phone NOW? I wanna chat 2 NOW up meet Call me set on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA,Sexual
weekend (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the Cashbin.co.uk We have got our biggest and best EVER cash give away!! These..,Gifts
CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift £100 & Freeentry 2 guaranteed wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16,Gifts
Check Out Choose Your Babe Videos fgkslpoPW sms.shsex.netUN @ fgkslpo,Dating
"Hungry gay guys (10p/min) hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 feeling",Dating
"CIO Views Magazine is circulated to over 128,000 marketing throughout and 50 states all over 100 countries. There is no better tool for subscribers yourself, your brand, and your business.",Spam
Chat here am havin borin time & am now alone U wanna cum over 2nite? CLAIRE now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA,Sexual
"Orange customer, FREE may now claim your you CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",Gifts
CaixaBank Customers: 03/01/2022 You cannot use their services for check reasons security the new security system: httpa://cutt.ly/uUGLKBS,Bank
Mobile the Choose any of Club: top quality items for your mobile. 7cfca1a,Spam
"cmon babe, me your horny, *turn* me on! Txt make me fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP",Sexual
Co 0 EUR. Exempt if 21:00h from in d MS:BAJAADE to the,Spam
Confirmation More for your new password at Banco Santander. code info 915123123 Confirmation code for your new Banco Santander password. More info 915123123,Bank
codigo Wednesday 21:57 BBVA: To top up 18 euros on the card EN 0 Wednesday 20:58 BBVA: To confirm the payment of 129 EUR made with your card **** utili Yesterday check The key biom been in the Today 14:02 NOTICE: Unusual movements have been detected in your account 10:36 immediately at: https://is.gd/BBVA_ACCESO_SEGURO,Bank
"As a SIM subscriber, you are selected to 88600 a Bonus! Get it delivered to your door, Txt the word OK to No: receive to claim. 150p/msg, EXP. 30Apr",Prizes
As a registered optin subscriber ur draw 4 on gift voucher will be entered £100 receipt of a correct ans to 80062 Whats No1 in the BBC charts,Gifts
As b Registered Subscriber yr draw 4 a £100 gift voucher will a entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,Gifts
"As a valued customer, advise am pleased to I you that following recent review of your Mob No. you are awarded with � 1500 Bonus Prize, call 09066364589",Prizes
"As a valued customer, I am pleased to of you that following recent review advise your Mob No. you are awarded with a £2000 Bonus Prize, call 09066364529",Prizes
"are a valued customer, I am pleased to advise you that following recent draw of your Mobile No. you As awarded with a Rs.2,00,000 Bonus Prize, call 6200992462",Prizes
"As a valued customer, I am pleased to advise you that following recent call draw of your Mobile No. you are awarded with a Rs.5,00,000 Bonus Prize, lucky 7908807538",Prizes
"As a valued customer, I am pleased to advise you that following recent review of 7679046492 Mobile No. you are awarded with a Rs.7,00,000 Bonus Prize, call your",Prizes
Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games + Terms 4 settings. No purchase,Offers
Bought one ringtone and now tones texts costing 3 pound offering more getting etc,Offers
"Congrats 2 mobile 3G Videophones R yours. call 09063458120 now! videochat music, ur mates, play java games, Dload polypH wid noline rentl.",Prizes
"We know someone who you know that fancies find Call 09058097218 to you. out who. POBox 6, LS15HB 150p",Dating
Monthly password for wap. 391784. is mobsi.com Use your wap phone not PC.,Spam
Santander Conversations 22:34 been fraudulent transaction has A made in your online banking. Check immediately at: https://cutt.ly/INFOSNET,Bank
"WhatsApp from 4 messages conversations 2 chats 18:22 A Fa 2 BBVA 18:09 Access to your online account has been blocked, to reactivate log on: https://avisoseguridad.com/",Bank
"Dear customer: Due to unpaid additional the We inform you that your parcel has been blocked Amount: 1,79 To receive it, please update your address and pay fees shipping costs. 1: STEP https://cutt.ly/fl0AcdT post office",Deliveries
"post dear customer: Due to unpaid receive fees We inform you that Amount: parcel has been blocked your 1,79 To additional it, please update your address and pay the shipping costs. STEP 1:https://cutt.ly/HOQnDEU post office 15:21",Deliveries
"CORREOS EXPRESS, been parcel could not be delivered because the customs fees (1.79) have not your paid, you can pay at the following link: https://t.ly/e2gS",Deliveries
CORREOS EXPRESS: been parcel could not be delivered; the customs fees (1.98) have not Your charged. You can pay at this link: https://cutt.ly/WAJUq89,Deliveries
"EUR NOTE : You must enter your details and pay 2,99 MAIL to receive your package with",Deliveries
MAIL Your parcel could because be delivered 20/01/2022 not the customs fees (1.79) have not been paid.follow the instructions: https://cutt.ly/olAmQ1S,Deliveries
"CORREOS, your parcel could not be delivered because the customs fees (1.79) can not been paid, you have pay at the following link: https://cutt.ly/2Pcu0C6",Deliveries
POSTAGE: Your parcel could not be delivered. Customs fees (1.79) have not been charged. https://cutt.ly/YSQCUVt can pay at this link: You,Deliveries
"Correos: Your order ES342** is ready, you pay the shipping costs (1,99 be and it will Euro) delivered on 20/01 :https://cutt.ly/olsGjxj",Deliveries
"post office. Please delivery the shipping costs (2,99 EUR) and the confirm address.",Deliveries
Create your personas.fraudesyestafas.tu AA password,Spam
: D 2kb/s U : 0kb/s santander.particulares-esp.org/ug :D,Bank
dating:i have had two of these. Only started after i last a text to talk sport radio sent week. Any connection do you think or coincidence?,Dating
111962998804 details Trading company: SOCIEDAD ESTATAL (CORREOS) Terminal: 346841091-1 Order: Transaction,Deliveries
LOST 88066 FROM £12 HELP,Spam
From csecorreosie@icloud.com 24 Tracking and For contact@correosservice.es Date Correos Mar. 2022 15:40,Deliveries
Majestic mountains to calm beaches. Adventure holidays to quiet getaways. to to Ooty. Puri Manali Munnar. Holiday for 25 years.EMIs frm Rs.2366. T&C. 9895930777,Spam
"Due to a security breach you need to update your account, otherwise vulnerable: data may be your http:// santander.accesodirecto-seguridad.com",Bank
"Download as many ringtones as u like no restrictions, 1000s can choose. U 2 even send 2 yr buddys. Txt Sir to 80082 £3",Offers
from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web stop 2stop txt age16,Spam
"FREE2DAY sexy St George's Day to of Jordan!Txt PIC pic 89080 dont miss out, PocketBabe.co.uk 0870241182716",Sexual
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont saucy out, then every wk a miss celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk",Sexual
money!!! you r a lucky winner ! away claim your prize text money 2 88600 over £1million to give 2 ! ppt150x3+normal text rate box403 w1t1jy,Prizes
Money i have won wining number 946 wot do i do next,Spam
"diumenge, inform CAIXABANK : We reactivate to avui you that your account has been temporarily deactivated due to suspicious activity. To regret your account, please complete the following verification : https://tinyurl.com /BancoCaixa-2022 15:42",Bank
"Orange. mins and txts 4 6months FREE Bluetooth on Double Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",Offers
Document NIF key No. Access Document,Accounts
Document NIF Password No. Document Remember login,Accounts
Remember Document No. Password Password NIF Document username,Accounts
"Sunday, 6 Mar To 8:16 SULTAR YOUR ACCOUNTS type the password",Accounts
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= 84025 TULIP LILY txt D E or F to F= NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,Prizes
"Eerie Nokia tones 4u, rply TONE TITLE to POBox36504W45WQ eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk 8007 150p",SMS_Service
eeta (25/F) Reply inviting you to be her friend. is YES-440 or NO-440 See her: www.SMS.ac/u/nat2708198,Dating
"Access to your you account has been temporarily blocked, online can securely unblock it from: https://santander.inicio-seguro-en.ru/",Bank
"Access to your online account unblock been temporarily blocked, you can securely has it from:https:// santander.inicio-seguro-en.ru/",Bank
THE GOVERNMENT OF SPAIN INFORMS: CLICK RECEIVE INFORMATION ON SOCIAL AID TO ON http://run.gob.es/info_imv,Spam
LORD 4 THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June OF Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,Prizes
You will be receiving ringtone week's Triple Echo this shortly. Enjoy it!,Prizes
"accordingly. I repeat, just text the word ok on mobile your phone and send",Spam
"You the Open Lucky Draw Contest And In Are The Winner 0f Tata Saafari (12,60000). Contact-997330199 -2294871295. More Information https://bit.ly/32ZwcQ5",Prizes
"In name Simpsons Movie released in July 2007 The the band that A, at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send died B or C)",Prizes
For sale - arsenal dartboard. Good trebles! but no doubles or condition,Offers
Englishvocabulary ululate: to mourn loudly and shrilly AD: Unlimited FREE calls to any mobile wid out today http://bit.ly/unlmtdfreecall share try frnd,Gifts
Congratulations won in this week's competition draw u have - the �1450 prize to claim just call 09050002312 . T&Cs/stop SMS 08718727868.,Prizes
"Congratulations - Thanks to a good friend U have WON the £2,000 08712103738 prize. 2 claim is easy, just call Xmas NOW! Only 10p per minute. BT-national-rate",Prizes
Congratulations ur awarded 500 vouchers CD of or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com,Prizes
Congratulations U can claim 2 VIP row A Tickets C 2 Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max,Prizes
"Congratulations, Your entry into last contest our month made you a WINNER! Goto http://www.apple.com.text.won.com�to claim your prize! You have 24 hours to claim",Prizes
wkly ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 Congratulations draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,Prizes
Congratulations ur awarded 500 of CD vouchers 87066 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to or,Prizes
Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize 2309. Call 09066660100 NOW. Prize Code Draw.,Prizes
Congratulations ur awarded either txt of CD gift vouchers & Free entry 2 our £100 weekly draw £500 MUSIC to 87066 TnCs www.Ldew.com,Prizes
of ur awarded either £500 Congratulations CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,Prizes
Congratulations ur awarded either £500 of CD gift vouchers draw Free entry 2 our £100 weekly & txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,Prizes
"Congratulations, your cv was reviewed and you have 120 shortlisted. Please complete the job application by dialling been *22446#",Spam
74355 XMAS iscoming & txt awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw ur MUSIC to 87066 TnC,Prizes
"Delivery no Dear customer. A delivery attempt was made on 25/03/2022. The delivery failed because there is failed one at the recipient's address. Redelivery can be arranged by visiting the link below and confirming your billing address. https://espotal.correos.es/es/es/herramientas/localizador/pago/detalle?tracking-number=RF*****3EN Please rights if be redelivery was not scheduled within 48 hours, the package will a returned to sender. Shipping and handling charges will not be refunded. Regards. Customer Service. Official post office. Sociedad Estatal Correos y Telégrafos SA SME All note: reserved.",Deliveries
Text & meet someone sexy today. U can find a date or even AGE its up to U. & 4 just 10p. REPLY with NAME Join flirt eg Sam 25. 18 -msg recd@thirtyeight pence,Sexual
