TEXT,LABEL
INFO: Unauthorised access to your online tell apart account . If you do not recognise this access check immediately: https://bit.ly/3e7G9LV,Accounts
"INFO: Dear customer, we have detected activity on your online account, please log in logarithm to our website: http://santander.gestion -web . xyz Preview not available.",Bank
"INFO observe: An unauthorised access to your account has been detected . If you do not recognise it, please check immediately: https://bit.ly/3JBxYFl",Accounts
INFO: follow Your account will be disabled due to a suspicious login . Verify your device only from the following link: https://is.gd/GPsvjm 17:25,Accounts
"INFO: Unauthorised check off access to your online account . If you do not recognise this access, please check immediately: https://bit.ly/PARTICULARES-INICIO",Accounts
important information 4 orange user . today is your lucky day! 2find out why log onto http://www.urawinner.com THERE embody'S A FANTASTIC SURPRISE AWAITING YOU!,SMS_Service
important information 4 orange user 0789xxxxxxx . today is your lucky day! 2find out surprise why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,SMS_Service
"out URGENT, IMPORTANT INFORMATION FOR O2 a USER . TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP: //WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",SMS_Service
ING: From 07/12/2021 you will not be able to use your card . make up You must activate the new web security system from: https:// https://,Bank
"England v Macedonia - dont miss the goals/team news . Txt ur national team to 87077 eg ENGLAND to 87077 Try: WALES, SCOTLAND 4txt/ú1.20 POBOXox36504W45WQ Scotland 16+",Sport news
"Free entry to the gr8prizes wkly comp 4 a chance to win the latest probability Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",Prizes
We tried to answer call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,Prizes
We tried reply to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,Prizes
INTERFLORA - _x0093_It's not too late to order Interflora flowers overly for christmas call 0800 505060 to place your order before Midnight tomorrow.,Spam
"Th istar-Digi.Mobil 95 18:34 Thursday, 03 February Messages (2)",SMS_Service
It's urgent please Contact me for an UNCLAIMED BEQUEST PAYMENT as the Assigned BENEFICIARY VIA EMAIL e-mail infogfreeman@gmail.com Regards Gordon,Spam
"FREE GAME . Get Rayman Golf 4 FREE from the O2 Games Arcade . 1st get UR games settings . sluttish Reply POST, then save & activ8 . loose Press 0 key for Arcade . Termsapply",Prizes
Kit Strip - you have been Ld. billed 150p . Netcollex Ltd. PO Box 1013 IG11 OJA,Finances
Knock Knock Txt whose there to 80082 MT to enter r weekly draw hebdomadal 4 a £250 gift voucher 4 a store of yr choice . T & Cs www.tkls.com age16 to stoptxtstop£1.50/week,Prizes
The BBVA Digital Banking password and . You interchange can change it in your Personal Area Security,Bank
"The key to register your biometric signature e If it wasn't you, contact Línea BBVA on 919 199 due east 420",Bank
"The key to register your biometric signature If it wasn't you, contact Línea BBVA on 919 199 meet 420",Bank
The current leading bid is 151 . To pause this auction send OUT . Customer play Care: 08718726270,Customer service
LIFE has never been this much fun and great until you came in . follow You made it truly special for me . do I won't forget you! enjoy @ one gbp/sms,Spam
"La . Caixa substance - Messages - now Hello, your Caixa bank account has been suspended . We need more information, Technical support page: qrco.de/bcYEnY",Spam
We regret to inform you that directly your NAB card is now locked . To unlock please update security details at http://www.nabmobile,Accounts
"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm cut-rate sale, equal and on Thurs, Fri & Sat night this week . They're selling fast!",Spam
"Hottest pics straight to your phone!! See me getting Wet and motion picture Wanting, just for you xx Text be PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",Sexual
"This weeks SavaMob member offers are now accessible . Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU . straight off item Only £1.50/week . SavaMob - offers mobile!",Offers
We owe you for the last tax year . class Please follow our secure link http:Ow.ly/ozvo308t.Jxz for more information.,Finances
"Please be informed that you have received 1 an important document, therefore a moment of attention is required . authoritative Access your online account on the site: https://bit.ly/3BB4UZ",Customer service
"We live inform you that your account has been blocked for security reasons, please complete the following verification https://bbvapersonas.seguridadbancaria.ru/",Bank
"We inform you that your account has been blocked for security reasons, please complete the rationality following certificate verification https://bbva-personas.seguridadbancaria.ru/ We inform you that your account has been blocked for security reasons, please complete the following verification https://bbva-personas.seguridadbancaria.ru/",Bank
"Please be informed that Your electronic signature has been revoked for security reasons . Operation time: 2020-07-22 16:00:00 From the above date, you cannot perform any operation from your Online Banking touch until you reactivate your electronic signature non . If the transaction was not made by you, please go annul do to the link above and reactivate your electronic signature: Click here We are sending you this message to help you guarantee the security of the services you have at Banco Santander . Yours sincerely,",Bank
"Liberbank From 16/11/2021, You cannot use your card . You have to activate the new web security system:: https://bit.ly/3ohhaug deliver 10:43",Bank
"Liberbank From 16/11/2021, You cannot use your Card . You have to activate the new feature web security system: http://ow.ly/Tf2l30s=46t",Bank
Please call Amanda with regard to end renewing or matter upgrading your current T-Mobile handset free of charge . Offer ends today . Tel 0845 021 3680 subject to T's and C's,Offers
CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL now PRIVACY NO ONE KNOWS YOUR [sic] LISTENING Amoy 60P MIN 24/7MP 0870753331018+,Sexual
Call from 08702490080 claim - tells u 2 call 09066358152 to claim £5000 prize . U have 2 enter all ur mobile & point personal details @ the prompts . Careful!,Prizes
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 booty cash or £5000 prize!,Prizes
Please call our customer service representative holler on FREEPHONE 0808 145 4743 between 9am-11pm as you have WON a guaranteed £2000 cash or £6000 prize!,Prizes
Please call our customer make headway service representative on FREEPHONE 0808 145 4744 between 9am-11pm as you have WON a guaranteed £3000 cash or £7000 prize!,Prizes
"Please call our customer service representative on FREEPHONE 0808 145 5645 between 9am-11pm as you deliver have WON a guaranteed INR 5,00,000 cash prize!",Prizes
Call 09095350301 and send our girls into erotic ecstacy . Just 60p/min . To stop texts pace call 08712460324 (nat rate),Sexual
"modify Local Covid19 Study: Compensation up to $1,220! Qualify Here:1200cash4study1.com/",Spam
"LookAtMe!: air Thanks for your purchase of a shoot down video clip from LookAtMe!, you've been charged 35p . Think you can do better? Why not send a video in a MMSto 32323.",Spam
T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty . Call client on 0845 021 3680.Offer ends 28thFeb.T & send for C's apply,Offers
Todays Voda get numbers ending 1225 are selected to receive a £50award . If you have a match please call 08712300220 quoting claim code 3100 standard rates app,Prizes
Todays Voda numbers ending 7548 are selected to receive a $350 award . If you have a match please call 08712300220 quoting honor claim code 4041 standard rates app,Prizes
Todays Vodafone foretell numbers ending with 4865 are selected to a receive a £350 award . If your number matches call 09064019014 to receive your £350 award.,Prizes
"Todays Vodafone numbers ending 9167 are selected to receive a Rs.2,00,000 award . If you have a match please title call 7044518857 quoting claim code 5001 standard rates apply",Prizes
"Records indicate you were involved in an accident in the last 2.5 call years . As such you are entitled to claim compensation, Reply CLAIM for info or STOP to take opt out",Spam
lyricalladie (21/F) is inviting you to be live her friend . Reply YES-910 or NO-910 . See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,Dating
"M Mayan Maya DeSouza to: Bosco Soler Wednesday, 9 Mar, 06:11 ...",SMS_Service
"Marked as spam To remove this conversation from ""reassert Spam and blocked"" and receive notifications again, you must confirm that transfer Santander is not spam . Not spam"".",Spam
"junk e-mail Marked as spam To remove this conversation from ""Spam and blocked"" non and receive notifications again, you must report that BBVA is not spam . Not spam"".",Spam
"Tuesday, 29 Mar . 5:33 Openbank: enter the code to complete the discharge Google Pay registration for your card ending in * * * . More info 91 177 33 10 29 Mar end . 5:33 Openbakn info: your * * actuate card has been activated in Google Pay . +info: 91 177 33 10",Bank
Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now . Text SPIDER to 83338 for the game & spider we ll send u a FREE 8Ball looseness wallpaper,Offers
More people are dogging in your area now . Call 09090204448 and join like minded guys . Why not arrange 1 yourself . There's guy cable 1 this heed evening . A£1.50 minAPN LS278BB,Dating
I'd like to tell you my deepest darkest fantasies . Call me but 09094646631 just 60p/min . To stop texts call 08712460324 (nat rate),Sexual
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word subject matter FEE, visit www.07781482378.com",Offers
"Free-message: Jamster! Get the crazy frog sound now! For poly text MAD1 toad frog, for real text MAD2 to 88888 . 6 crazy sounds for just 3 GBP/week! 16+only! bewilder T & C's apply",SMS_Service
Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now! Send CHAT to domain 62220Cncl send STOPCS 08717890890£1.50 chit-chat per msg,Dating
"Free msg . Sorry, a service you ordered from 81303 could not be delivered as you do not have free sufficient credit . Please top up to receive non the service.",SMS_Service
"IMPORTANT MESSAGE FROM WESTPAC For the safety laissez passer of our customers due to the recent COVID-19 virus, all customers are required to review and update their personal details pass . You will be unable to use Westpac services until you have done so . Please go to https:// westpac-mobile.cc/2update or call us ineffective on 132 032.",SMS_Service
IMPORTANT MESSAGE . This is a final contact attempt . You have important messages waiting out our now customer claims dept . Expires 13/4/04 . Call 08717507382 NOW!,SMS_Service
Message Important information for O2 user . Today is your lucky day! 2 find out why rattling log onto http://www.urawinner.com there is a fantastic surprise awaiting you,SMS_Service
"Urgent Message for CIBC Account Holder, Kindly Login message to our secure server to check your information�http://2cibc.mobileupdate.gram pianostudio.com/cibcfullz/Internet Support",Accounts
"Urgent Message for CIBC Account Holder, Kindly login to confirm your login information Login to our determine secure server to check your information http://cibc.mobileupdate.granpianostudio.com/cibcfullz/Internet Support",Accounts
"Messages 11:07 bbva BBVA: Due to an update, we had to suspend your account . To unfreeze unblock it: https://t.ly/l1HB",
Mensajes Ahora Ahora BBVA BBVA: Your linkup account has been temporarily blocked for constitute security reasons . To reactivate your account please log in from the link: http://is.gd/UsuariosBBVA RESPOND MARK AS READ,Bank
MESSAGES 1 min ago bill bbva We regret to inform you that your certificate account has been deactivated . For your security we kindly ask you to complete the following verification: https://bit.ly/ 31HYEUb? bbva.es,Bank
Messages 1 min ago Caixa Notification from CAIXABANK You cannot use your card from 14/01/22 . You have to activate the new web security organisation system,Bank
My name is Theresa & I have 7.3milion Dollar to transfer to you for charity work to help the poor ones in ur place india . gens Contact memea.theresamarie@gmail.com,Spam
"Mila, age23, blonde, new in UK . I look sex with UK guys . if u like fun with me . guy cable Text MTALK to 69866.18call 08718728876",Sexual
"Mila, age23, blonde, new sexuality in UK . I look sex with UK guys . if u like fun with blond me . Text MTALK to 69866.18 . 30pp/txt 1st 5free . £1.50 increments . Help08718728876",Sexual
"Mila, age23, blonde, new U.K. in UK . guy wire I look sex with UK guys . if u like fun with me . Text MTALK to 69866.18 . Help08718728876",Sexual
"Missatge de text avui 16:33 To prevent your account from being blocked, you need to install our call for new security application . http://bancsabadell.com.id291851.com",Bank
Moby Pub Quiz.Win a £100 High Street prize if u know who the street new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 bang SP,Prizes
Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of esteem Cornwall will be? Txt her first name to high 82277.unsub STOP £1.50 008704050406 SP Arrow,Prizes
"New Mobiles from 2004, MUST GO must! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1 . www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",Offers
FREE MSG: We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will margin call be free from a BT landline,Spam
Natalie (20/F) is inviting you to be her friend . Reply YES-165 or NO-165 comprise See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,Dating
Natalja (25/F) protagonist is inviting you to be her friend . Call 08718738034,Dating
Natalja (25/F) is inviting stoppage you to be her friend . See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,Dating
Natalja (25/F represent) is inviting you to be her friend . Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,Dating
"Nationwide has ut noticed your debit card was recently used on 22-10-2016 samarium 15:04:43, at APPLE ONLINE STORE FOR 1500.00 GBP . If not you please urgently call fraud prevention on 03303800231 or intl +443303800231 . Do not reply by sms http://ww.Nationwide.co.uk/",Customer service
"Nationwide has noticed your debit card was recently used on 23-05-2012 11:04:43 answer, at APPLE ONLINE STORE for 1920.00 GBP If not you respond please urgently call fraud prevention on 03303800233 or Intl +443303800231 . Do not reply by SMS http://www.nationwide.co.uk/",Customer service
"Nationwide has noticed your debit card was recently used on 25-10-2015 13.04.43, at APPLE ONLINE STORE for 1976.00 GBP store . If not you please urgently call fraud preventaion on 03303800232 or debit entry intl +443303800231 . Do not reply by SMS http://www.Nationwide.co.uk/",Customer service
"Nationwide has noticed your debit card was recently used on 29-11-2016 15:04:43, at APPLE subsist ONLINE STORE for 1267.00 GBP If not exist you please urgently call fraud prevention on 03303800231 or Int +443303800231 . Do not reply by SMS http://www.Nationwide.co.uk",Customer service
"NIF, NIE, word Tarjeta o Pasaporte Password Forgot your password?",Accounts
"Do not open data point links or download attachments . Do not give out personal data, bank details or passwords.",Accounts
Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish . For more more than Information call 08707808226.,SMS_Service
You'll not rcv any more msgs get down from the chat svc . For non FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,Sexual
Not heard from U4 a while . Call 4 rude chat private line 01223585334 individual to cum.,Sexual
Not heard from U4 a while . Call 4 moving-picture show rude chat private pic line 01223585334 to cum . Wan 2C pics of me gettin shagged then text PIX to 8552.,Sexual
Not heard from U4 a while . Call 4 rude chat private line 01223585334 to cum . Wan 2C pics of me gettin shaggy shagged confab then text PIX to 8552 . 2End send STOP 8552 SAM xxx,Sexual
Don't b floppy...b snappy & happy! Only gay chat service with Call photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,Dating
I don't know u and u don't know me . Send CHAT behave coif to 86688 now and let's find each other! Only 150p/Msg rcvd . HG/Suite342/2Lands/Row/W1J6HL LDN . 18 years or over.,Dating
You won't believe awful it but it's true . It's head Incredible Txts! Reply G now to learn truly amazing things that will blow your mind . From O2FWD only 18p/txt,Spam
"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins & 100txt/mth FREE B'tooth * . Hokkianese Call Mobileupd8 on 08001950382 or call 2optout/D3WV",Offers
We would like to inform you that you have been recorded as leaving your home on 3 occasions yesterday . A fine of �35 has been added to your New Hampshire gov.uk�account . For further information please visit�gov.uk/ coronavirus-penalty-payment racking . Protect the accept NHS . Save lives,Finances
"NotificaBBVA: For your security logarithm internet site, we are going to ask for your attention . You have a pending signature . Please log in to your online account on our website: WWW.zBBVA.ES 12:43",Bank
"Notification to La CAIXA.BANK, You cannot aerate use your Debit Card . You have to activate the new web security system: https://cutt.ly/flfYtBB",Bank
"Notificacion Correos, We ask you to confirm your payment of: 2.99 euros for the validation of your parcel: https://cutt.ly/D04aUbe substantiation 12:08",Deliveries
"Notification from CaixaBank, unexampled You cannot use your Debit Card . You have to activate the new web security system: https://cutt.ly/VAmjxQh",Bank
"Notification touch off from Carrefour Pass, You cannot use your Debit Card . You have to activate the new web security system: https://s.id/SLgP",Accounts
"Notification from Correos España . fill Fill in the handling fee (1,79) of your shipment: correospay.squarespace.com! 1 min",Deliveries
"Notification from Correos España . Fill in the handling fee (1,79) of your shipment: fill espcorreos.squarespace.com",Deliveries
"Notification from Correos España . Fill in the handling fee (1,79) loading of your shipment: pagoscorreos.squarespace.com 12:35",Deliveries
"accept LIBERBANK Notification From 03/09/2021, You cannot use your Card . You have to activate the new web security system:",Bank
"Notificacion de Liberbank young From 02/12/21, You cannot use your card . You have to activate the new web security system https://liberbanks.eu",Bank
"Notificacion de Liberbank From 05/12/21, You cannot use your card . You have to activate the new web batting order security system https://bit.ly/3cXQ2ey",Bank
"Notification from Santander posting, You cannot use your Debit Card . You have to activate the new web security system:! https://shrtco.de/P17bSE",Bank
Notifications with non alert IU system Do Not Disturb mode activated until deactivated Silent Notifications,SMS_Service
Notifications: Atención al answerer Cliente de Aduanas C Correos.es noreply@correos.es Para noreply@correos.es Responder Responder Responder a todos Reenviar...ju . 10/02/2022 4:16,Customer service
"Notification CaixaBank: From 19/01/2022 notice, You cannot use your card . You have to activate the new web security system: https://cutt.ly/3l62QbN",Bank
"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321 vociferation.",Prizes
"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed . now POBox84, M26 3UZ 150p",Dating
Our system alerts us to an unauthorised pre-charge of 379.99E on your card . To cancel the payment follow our link: bit.ly/ connection cancel-charges,Customer service
Our system alerts us to an unauthorised pre-charge of 398.99 on your card . To cancel the system of rules payment follow our link: https://rebrand.ly/anular-aqui,Customer service
Our system alerts us to an unauthorised pre-charge of 298.99 on your card . To cancel the payment please follow strike down our link: https://bbva.es-org-esp.xyz/ Upload preview,Customer service
Our phonograph record records indicate u maybe entitled to 5000 pounds in compensation for the Accident you take had . To claim 4 free reply with CLAIM to this msg . 2 stop txt STOP,Spam
New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com . TXT ONE name to but 1 89693 . 08715500022 rpl Stop 2 cnl,Sexual
"New Tones This week include: 1) McFly-All Ab .., 2) Sara Jorge-Shock .. 3 following) Will Smith-Switch .. To order follow instructions on next message",SMS_Service
Promotion Number: 8714714 - UR awarded a City Break and a £200 phone number Summer Shopping spree . 08718738034,Prizes
Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping urban center spree every WK publicity . Txt STORE to 88039 . SkilGme . TsCs087147403231Winawk! Age16 £1.50perWKsub,Prizes
"Get 3 Lions England tone, reply spirit lionm 4 sustain mono or lionp 4 poly . 4 more go 2 www.ringtones.co.uk, the original n best . Tones 3GBP network operator rates apply",SMS_Service
"Get 3 Lions England tone, reply lionm 4 mono or mesh lionp 4 poly . 4 more go drop dead 2 www.ringtones.co.uk, the original n best . Tones 3GBP network operator rates apply.",SMS_Service
Customer discussion Loyalty Offer: The NEW Mobile River Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T & Ctxt TC 150p/MTmsg,Offers
okmail: Dear Dave this is land line your final notice to collect your 4 * Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline . TCs SAE Box326 beloved CW25WX 150ppm,Prizes
network operator . The service is free . For T & meshwork C's visit 80488.biz,SMS_Service
"Orange brings you ringtones from all time Chart Heroes, with a free hit chart each week chart! Go to Ringtones & Pics on wap . To stop receiving these tips reply STOP.",SMS_Service
oras moiicara in personal your Personal Area Security,Spam
"Bears Pic Nick, and Tom, Pete and...Dick . In fact, all types try gay chat with birdsong photo upload call 08718730666 (10p/min) eccentric . 2 stop texts call 08712460324",Dating
Our editorial department will need to conduct creative thinker a written interview from you to gather more storey information (ZOOM Interview available for cover story participant). We will then craft your editorial and submit it to you so that you can make any necessary revisions . Keep quenched in mind uncommitted that you are the sole and final editor of your story and we will work with you to ensure that you are completely satisfied before anything is published.,Spam
P just made your holidays more fun . Buy any HP pavilion notebook & get to a greater extent a Kodak camera . Shoot it . Share it . T & C apply . HP World but: WOC Rd 9986686555 / 991697439,Offers
Pay Minnesota by Card Card No .: Expiration: mn yy Security Code: Pin Code: Pay Cancel,Spam
"To activate your account, you can access securely from: https://www.caja-iber.com history Now",Bank
"To cancel this order you should visit http/aetacms.com/.cas/auo.html/redirect-aopis.it�to review your details . if you need additional help, society contact Apple Support.",SMS_Service
"To bill prevent your account from being blocked, you need to install our new security application . http://bancsabadell.com.id291856.xyz",Bank
"To prevent your account from being blocked, you need to install our new security application . http:// immobilize bancsabadell.com.id291851.co m",Bank
For the most sparkling shopping breaks from 45 per person; call 0121 2025050 pause or visit www.shortbreaks.org.uk,Offers
"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 alert www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",SMS_Service
"For ur chance to win £250 cash every wk TXT: John Cash PLAY to 83370 . T's & C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",Prizes
"For ur chance to win a £250 cash every wk TXT: ACTION to 80608 . T's & thyroxine C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",Prizes
"For ur chance to win a £250 cash every wk TXT: light speed ACTION to 80608 . T's & C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",Prizes
"For your chance to answer WIN a FREE Bluetooth Headset then simply reply back with ""ADP""",Prizes
"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878 . T's & C's custcare opportunity 08715705022, 1x150p/wk",Prizes
"For ur chance to win a £250 wkly shopping spree TXT: SHOP to tetraiodothyronine 80878 . T's & C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",Prizes
ree entry in 2 a weekly comp for cod iPod a chance to win an ipod . Txt POD to 80182 to get entry (std txt rate) T & C's apply 08452810073 for details 18+,Prizes
Free entry in 2 degree Celsius a wkly comp to win FA Cup final tkts 21st May 2005 . Text FA to 87121 to receive entry question (std txt rate fa) T & C's apply 08452810075over18's,Prizes
Free entry in 2 a weekly comp for a chance to win an ipod . devoid Txt POD to prospect 80182 to get entry (std txt rate) T & C's apply 08452810073 for details 18+,Prizes
FREE entry into our £250 weekly comp just entering send the word ENTER to 84128 NOW . 18 T & C www.textcomp.com cust care 08712405020.,Prizes
FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW . atomic number 6 18 T & C www.txttowin.co.uk,Prizes
FREE entry into our £250 weekly competition profits just text the word WIN to 80086 NOW . 18 T & C www.txttowin.co.uk,Prizes
Individuals Companies Back We welcome you to Online banking Banking,Bank
Individuals Companies Back We welcome you to your soul Online Banking Document NIF Document number Password Remember username,Bank
Individuals Companies Back Welcome to your Online Banking Document NIF Document number Password Remember user Log in Problems with your password banking?,Bank
"STEP 1: PAYMENT OF THE NEW moment INTENT DELIVERY IMPORT: 1,79",Deliveries
"STEP 1: PAYMENT OF menu THE COST OF THE NEW DELIVERY ATTEMPT AMOUNT: 1,79 METHOD OF PAYMENT: CREDIT CARD",Deliveries
"PassCarrefour: After the last purchase you will not be able to use habituate your PassCard, activate the security system 2022 immediately htpps: //soo.gd/ noticia-carrefourpass-es",Accounts
"pdate_Now - Double mins and 1000 txts on Orange tariffs . Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call cry MobileUpd8 on 08000839402 or call2optout/! YHL",Offers
publication Please view our publishing options below:,Spam
"Please call our customer service representative on 6299257179 between 10am-9pm as you have W0N a get guaranteed cash prize of Rs.5,00,000 FL1PKART TEAM",Prizes
"Please call our delight customer service representative on 7679046492 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.7,00,000 . FL1PKART TEAM",Prizes
"Please call our customer service representative on 7908807538 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.6,00,000 . FL1PKART dirty money TEAM",Prizes
Please CALL 08712402779 immediately as shout there is an urgent message waiting for you,SMS_Service
Please CALL 08712402578 immediately as there is forthwith an urgent message waiting for you,SMS_Service
Please CALL 08712402902 immediately as there is call option an urgent message waiting for you.,SMS_Service
Please CALL 08712402972 delight immediately as there is an urgent message waiting for you,SMS_Service
Please Stay At Home . To encourage the notion of staying at home . All tax-paying citizens are entitled whimsy to �305.96 or more emergency refund . smsg.io/fCVbD,Spam
"For security reasons, please certify your card cause https://certificado-banco-bbva-com.preview-domain.com/ thanks",Bank
"For your security, your access to your online banking has free been blocked . Unblock it immediately: https://bbva.enlinea-es.ru/",Bank
"For your security, your access to your online banking has been blocked . Unblock it immediately represent: https://bbva.net -cash-en.ru 20:56",Bank
"For your security, your online access has been temporarily blocked . Regain access to your account regain at https://bitly.ws/piBV 20:28",Bank
"Prem Jewellrs Vijaynagar Lucky draw scheme, monthly Rs 300 for 12 month, every month lucky member will be given Au Rs3600 gold or silver article.Call-9008097492",Prizes
Get your garden ready for summer with a FREE selection of summer bulbs and seeds summertime worth £33:50 only with The Scotsman this Saturday . To stop go2 notxt.co.uk,Gifts
"Loan INR5,00,000 antecedently - 7,50,000 . Homeowners + Tenants welcome . Have you been previously refused? We can still help . Call Free 0800 1956669",Offers
"Loan for any purpose £500 - £75,000 . Homeowners + Tenants welcome . Have reject you been previously refused? We can still help . Call Free 0800 1956669",Offers
"Loan for householder any purpose £500 - £75,000 . Homeowners + Tenants welcome . Have you been previously refused yell? We can still help . Call Free 0800 1956669 or text back 'help'",Offers
Loans for any purpose even if you have tenant Bad Credit! Tenants Welcome . Call NoWorriesLoans.com on 08717111821,Offers
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M display . points . Call 08718738001 Identifier Code: 49557 Expires 26/11/04,SMS_Service
"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy . html for terms . Club tones cost GBP4.50/week . MFL, PO Box 1146 flavour MK45 2WT strengthen (2/3)",SMS_Service
You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233 . £2.50 cataclysm will be added to your next bill,Spam
"U Holy Writ can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16 . 150ppermessSubscription",Prizes
"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to calendar week 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",Prizes
"Pvt Finance arranged on cheque basics 4 Business Peoples, Traders, Stockists, Industries & hoi polloi corporate comp, P.M turn over 20L . Cnt-9840139557",Spam
Kutxabank receives A twist NON-AUTHORISED DEVICE from a ...,Bank
Rate Revsng soon.Xperience Beachside Living.Supertch Holiday Village.Xpandabl Villas at Yamuna XprswaySize 1575/2200 sf@27 Villa lac onwrdsCall: 9999060692,Spam
You will recieve your tone within the next 24hrs . For Terms and conditions please see Channel U Teletext Pg side by side 750,SMS_Service
"Claim a 200 shopping spree, just call 08717895698 now! Have you won! fling MobStoreQuiz10ppm",Prizes
Remember me Sign sign of the zodiac in Problems with your password?,Accounts
Courtsy reminder: payment on your NAB Visa Card live is now overdue . Please refer to your statement for payment options or call 1300 2569 28 Thank you,SMS_Service
"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls public figure reply 2 this text with your valid name, spare house no and postcode",SMS_Service
Friendly reminder- do mean solar dayn't forget to confirm your SAM update from the other day! �http://rghst.rocks/ GBs630y,SMS_Service
RECPT 1/3 . You have ordered a Ringtone . sue Your order is being processed ...,SMS_Service
"Forwarded many times Hello I inform you that they are calling houses hollo asking for money for Ukraine and they are wearing red cross t-shirts prison term, it is a fraud, I have just been told by the Red Cross 16:09",Spam
Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global innocent locations www.phb1.com ph:08700435505150p,Prizes
RGENT! This is the 2nd attempt endeavour to tetraiodothyronine contact U! U have WON £1250 CALL 09071512433 b4 050703 T & CsBCM4235WC1N3XX . callcost 150ppm mobilesvary . max£7 . 50,Prizes
Ringtone Club: Gr8 new polys direct to your mobile young every week!,SMS_Service
"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a gratuitous true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd school text txt stop",Offers
ringtoneking 84484,Spam
RMO.00 R.HB: RM4388.00 Was Charged On Your Card Numer 9577 computer code at AwG-KLIA2 On 24/10/16 1032:29 Reference Code 342152 Call 03216837293 if u did NOT perform this Txn,Spam
